,url,hospital,datetime,comment,sentiment_label,review_len,word_count
2101,84798,Lives Lived Well - Toowoomba,2022-01-04 11:20:34+00:00,i like take opportun thank vicki live live well ongo support help get pot stay clean i clean 3 month thank her i never go back know i need help i ask there she judg me listen care manner gave regular call ask i ok i feel like weight taken i would like say thank vicki live live well team i know i need help me,1,309,66
2102,84799,Sutherland Hospital,2021-12-19 13:28:04+00:00,my elderli parent killara ward sutherland hospital daysi call ward sever time day ask nurs staff when i abl visit call switch attempt speak treat doctor i recal everi day sinc admission a dietitian call discuss parent dietary habits howev point member team return numer messag request call backour concern idea care provided test undertaken result test were thi one parent visit admiss sutherland hospit within coupl months reason visit outcom someth i believ worth discuss treat doctor gain clear understand underli health issu may be direct investig effort order best treat parentdur previou stays i found level commun includ daili call consult opportun treat doctorsit taken lot make complaint howev i felt necessari escal i receiv phone call inform parent anoth fall whilst hospital despit larg fall risk label i recal bed it seem caller also could provid great insight rang test undertaken i believ note suggest monitor requir indic care plan action we believ provid parent patient hospit best level care seemingli commun immedi family becom challeng understand next step ongo manag plansupport may need be i know next step mi parent live alon abl stay me reli i believ highli train profession work sutherland hospit help guid us i attempt discuss best support parent health journey treat doctor teamw grow increasingli anxiou parent need safe home time ie respit care transfer privat hospit test rehab i would expect least phone call soon possibl team doctor gain better understand ongo health concern parent has parent may reveal themselves,0,1547,250
2103,84800,Royal Perth Hospital,2021-12-21 01:19:48+00:00,diagnos termin stage 4 lung cancer wife i devastated i still type tears poor wife she mean harm never say word anger hate conflict  beauti soul as patient royal perth hospital wife i experienc care love smile ear two made us feel worthi again suffer beyond littl bubble i cannot explain pain went continu go through it so deep constant the nurses doctors cafe staff clean team legend bring meal and give visitor odd cuppa social workers physio  team brought us light darkness so mani acknowledg  claire social worker i felt next level awesom a wonder human being wife nurs bronte maria so lovely kind gentleman ccu consol wife late night scared sad lonely awesom ladi ccu gave wife confid push modesti barriers respiratori doctor entourag team assist nurs help retain hope person stori loss pain joy final mani toler mine wife dad jokes i miss mani i feel bad messag allw listen 6pr read papers know what world better place kind peopl it we humbl inner beauty abil accept someon vulner posit make feel ok reinforc less person anyon els amaz capac deliv time high stressfor us easi truli convey gratitud goe way beyond word  goe actions they matter make differ  everi reaction word buzzer hesitantli pressedw move differ hospit fear remain  unknown haunt us  future today built hope waver strength god much endur togeth move next phase strong  strong rph staff our digniti sens worth 100  without it i felt cannot win battlethank you thank you thank bottom hearts pleas absorb messag you we think cri everi time  make us want better peoplelovemi wife i,1,1551,267
2104,84801,Armadale Hospital,2021-12-21 17:50:13+00:00,i sent armadal hospit outpati clinic ultra sound stomach pains a young woman scan instead send home see local gp order hospit ed see doctor i recal said i serious that start chain event sever hour later surgeon remov infect gallbladderi know young woman name i extrem grate decis made i recal i told surgeon anoth day i would seriou troublei would grate could pass messag onto her,1,380,68
2105,84802,Royal Perth Hospital,2021-12-15 14:43:11+00:00,our elderli mother 90 fall home sustain open  compound leg fracture signific blood loss bruising she taken royal perth hospit promptli st john ambulance follow excel initi assess care home time injury a special thank paramed rhi stefan on arriv emerg depart royal perth hospital i felt receiv immedi expert assess care particular think thank dr amanda emerg depart physician our mother promptli assess orthopaed oncal team underw initi surgeri follow day she transfer ward 5g royal perth hospit receiv ongo excel care nurs staff medic alli health staff dealt with she surgeri make good recovery our famili extrem grate compassionate kind expert time care receiv royal perth hospit,1,680,109
2106,84803,Armadale Hospital,2021-12-15 17:47:36+00:00,had nasti fall whilst shop major hardwar chain disloc finger went armadal hospit ed i felt i seen straight away my finger promptli numbed xrayed disloc put back place finger xray discov fractured my finger splint i given paracetamol referr rph plastic surgeri clinic resplinted i found staff armadal amaz profession i receiv call earli follow morn rph arrang time come in so far great servic hospitals thank you,1,411,69
2107,84804,Armadale Hospital,2021-12-17 15:24:43+00:00,i broke r ulna horseplayingat home i heard loud snap went directli armadal er oni recal abrief somewhat pain wait lobbythen radiologymi arm hurt then the xray reveal mysuspicionsand i move treatment roomshortli thereaftera pleasant nurs practition prepar plaster make elbow knuckl casti felt profession told practic 20 years i home quickli return appointmentforth follow week my arm nowstabilisedand i happyth follow week i met fabulousorthopedicsurgeon return visit he remov plaster cast instal hitech fibreglass replacementi felt warm friendly the fibreglass cast wasremovedand i splint wear protect recent heal ulnain opinion even i live inbeverli hillsi believ i couldnt afford better treatment what great team effort er radiolog toorthopedicsi believ folk 5 stars thank much,1,779,115
2108,84805,Bunbury Hospital,2021-12-29 16:48:54+00:00,my husband oper bunburi region hospit recov surgic ward all nurs amazing one nurs stand amaz bedsid manner alway explain everyth husband alway listen caring her name jedda,1,171,28
2109,84806,Bunbury Hospital,2022-01-04 12:15:05+00:00,my husband i attend posit birth program bunburi region hospit juli 2021 we early safe arriv babi girl inaugust 2021 preterm 353 gestationi realli felt posit birth program educ incred help allow come away birth posit energyi complet posit birth program 30week gestation straight away felt empowered i start practic releas let go mantra daily also hypnobirth medit night go sleepi continu work physio 34week head i would 6 bliss week matern leav nest continu prepar bodi birth my first week matern leav  i felt different i felt belli grew suddenli week reduc babi movement  time i check monitor everyth normalth night i lost mucu plus i woke everi coupl hour light period pain but i woke 4am sharp pain i got go toilet water brokei got matern ward hospit 430am hook monitors by 5am period pain moder 530am i full activ labour i move birth suit hook monitor i could walk around move one preferences i unfortun abl use water bath shower first pain manag prefer due earli 353 initi made feel littl worri thought cope cross mind howev i slap thought reconnect posit thought i practicing thi happen cannot control time this iv got this just breath  releas let go these intens sensat temporari  one surg time i  i request eye mask block everyon visual went world surge i ask 2 heat pack  one lower back one perineum pain relief i used i could feel surg would start come on would say here go again let this would begin hypnobirth breath surg would ramp upth staff attend ob amaz allow thing consult husband everything they respect hypnobirth prefer amaz stay quiet interven despit 15 peopl room midwives ob team pa team due earli  case someth wrong they knew prefer i want back feet stirrups help tri multipl posit crowning howev progress slow point i felt i let pelvic floor go anymore unfortun babi start show sign fatigu and worri preterm  i end go back feet stirrups she fatigu doctor came said i cant get surges would interven episiotomi forcep both definit preferences here i put hypnobirth breath side revert purpl face teeth gritting breath hold grunt forc out i understood anymore get babi safely dr martinwa incred give everi opportun birth babi without interventionso textbook occurr events lead 5 hour labour unexpect scari circumst preterm 2x heat pack pain management liter give birth like hollywood movi  my girl born healthi loud healthi set lungs for i extrem grateful it hardest thing i ever done life definit one thing i proud for and despit happen quickly unexpectedly i hope preferences still posit experience i think come knowledg control let go cant i learnt posit birth program i trust bodi thing made  thing i control like spontan labour 45 week early i focus thing i could control  like mindset breathing abil show surg help bodi thing shi away fear pain i honestli feel i posit birth program thank thisword cannot describ thank i staff bunburi hospital midwiv mgp program mainli kasey empow educ provid posit birth program base experience i highli recommend everyon train too believ help allow posit birth stori across entir state,1,3048,524
2110,84807,Fiona Stanley Hospital,2021-12-21 14:57:31+00:00,my parentinlaw diagnos metastat prostat cancer grade iv spread bones almost coupl year ago they involv clinic trial littl 12 month treatment stop working they saw oncolog specialist recommend commenc chemotherapi enhanc qualiti life earli yeari believ made clear termin diagnosi treatment curative i felt discuss referr palli care made earli diagnosissometim chemotherapy parentinlaw began lose weight i recommend speak doctor at fsh regular gp request dietician referralnutrit supplement manag this at stage i believ lost around 6kg i understand it told referr necessari weight loss side effect treatmentthey lost around 16kg they refer dietitian prescrib nutrit supplement coupl month ago unfortunately parentinlaw lost appetite enjoy desir eat i feel mostli ineffectivemi parentinlaw recent admit fsh manag dehydration constipation pain gener inabl manag symptom home they medic home refus take directed my parentinlaw spous request referr palli care around coupl day ago start admission the team talk discharg parentinlaw home yet meet palli care team i believ doctor discuss goal care both fsh regular gp i feel advanc health direct placemi parentinlaw treat team provid great care toward individu aspect care i certain referr palli care earlier overal care would better coordinated i believ symptom would far better manag home unnecessari stresstrauma ed presentationshospit admiss could avoidedparticularli instanc im sure other situation patientfamili understand happen perhap denial happeningrefus speak end life care,1,1526,222
2111,84808,Beulah Campus,2021-12-22 14:20:37+00:00,my spous l live small town beulah victoriaw travel work australia live never treat well care staff local medic centrethey best best viewwhen move next chapter lives worri may never find dedic patient care wellb elsewhere thank concerned i believ truli remark group people,1,271,44
2112,84809,Mirrabooka COVID-19 vaccination Community Clinic,2022-01-04 12:38:35+00:00,base experi total lack administr manag mirrabooka roll up wa mirrabooka clinic taken time make appoint queue seem 5 time long walkin queue i recal point shop centr secur came ask go line stretch way shop centre for first 45 minut past alloc book time queue i believ walkin allow equal ratio made booking book queue repeatedli ask right queue i felt sure made book vs walk in wait i recal 5 time long i felt disgusting behaviour secur onsit staff enough make regret go booster and booster mean third time i process previou time anoth clinic i felt definit knew doing i believ disgraceand much process beyond total lack coordin come doors i nurs booster ask first second third booster dose count long 5 months if less 5 months queu hour i believ i might turn away so angri right treatment clinic  seem extrem unprofession meant repres wa health,0,842,150
2113,84810,Albany Health Campus,2021-12-25 13:49:46+00:00,i diabet sore amput big toe want heal properli months podiatri practic remov callus sore kept come back i went podiatri hospit albani made sculptur inner sole shoe toe heal properli within weeks,1,194,33
2114,84811,Kerang District Health,2021-12-17 15:49:15+00:00,iamso stress out iamon suboxon treatmentandfor lastfewyearsi never encount wors treatment doctorahealthclinicianha cut suboxon supplyit seemsto reason i give urin sampl last appointment i go matter hard i triedif i cant peei cant pee ibeliev human rightsto make stop script i cant give urin sample i dr theni recallthi clinicianask betheirpati telehealth call lockdown i tri go back tomypreviousdrbutit seem methey let mei recal last appoint withthiscliniciani time wait roomi recal theycam outhad alltheirstuff packedand told metheyrego home even thoughi thoughtihad anappointmenti felt clinicianwa rude even call apersonwho withthemtrainingand i believewit allit seem clinicianreluctantli let appoint roomand theni recal theywould even turn ontheircomputeri believ clinicianthen said thattheycan pretendtoturn pretend type itll make feel better thena i understand it cliniciantold i complet myappointmentandtheywould send script throughthentheyask urin testi could go toilet urin matter hard i tried i felti realli tryhardbuti could urinate it seem clinicianw leav asthey wereget readi pack upsoi want take much time thetoiletsbut ifelt iwa tri go i went back tellthemi could goirecallth cliniciandid tell thattherewasgo tobeani repercuss abl urinateaft receiv phone call thepharmaci tell methata i understand itthey scripti went callth clinicianto askthemwhat go onmi pharmacist call tell receiv scriptthati recal clinicianhad told metheywould put throughi triedto contactth cliniciantwic phone call textit seem theywould get back gave messag local pharmaci pass whichi thought unprofessionalthi happen inkerangdistrict health victoriai know doi live small countri towni licenseth place ihav togo formi appoint afardrivei support servic peopl drive around anywhereand i believ clinicianknow thisit seem alsoknow i domest violenc situat i lot troubl withtransportationandthey havestop script liter onwhat i feelisbecaus i could give urin test i need help someth rectifi situationibeliev ihav done everyth ask lawihav togo appointmentsa certain number timesandi done thisi given urin test i cannot go toilet give urin sampl andifeel fault i cant goi cant go i believeit human rightto withhold medic becausea i understand iti cannot go toilet i feeli get sick i get medicationi live small countri town limitedservicesand i know andidont think peopl thattheclinicianwork realli knew fix thisi realli want go back previou doctor i felt wereth bestbas experience pleas fix thisi hadafewdaysleft suppli suboxon andi believeno onecouldtak tokerangto seetheclinicianto givethem aurin sampl i hadno support peopleim domest violenc situat andi feelthi fair i singl parent i believ wasunbeliev unfair,1,2691,377
2115,84812,Geraldton Hospital,2021-12-16 13:11:59+00:00,my littl one allerg reaction home care allergi medic managed however shortli after child like usual self their allerg reaction flare point vomit time breath funny my child also rash neck back stomach complain privat part hurting i got clean chang straight hospit wentthey triag us seem long wait begins i believ took patient came us i felt take fact allerg reaction someth seriously so hour wait i went back ask much longer take get seen child rash blister face chin well i got sent back staff member i recal i told i someon els front get seen could still fair away busi sick people i told staff member child reaction chin i feel get seen sooner i recal staff member said would long it seem patient wait room said see child sooner could see child welli recal almost anoth hour wait point irrit littl one i went back ask take child home i give medic reaction tri get emerg appoint gp i feel child priority mine need someth stop still spread face i recal staff member told point next still could sick patients i said i get that child littl allerg reaction i believ seen sooner wait long and time seem took anoth two patient us i recal i told one patient us i recal staff member said possibl could reaction anyth else i said is came nowher happen 12 month never bad i recal staff member ask i know allergy i told i understand it know child see things take action henc allergi testing it seem staff member would let sign form take littl one home i could care much quicker i said i wait littl longer i leav i feel care littl kid make worri child well i know child it seem prioriti importantth clinician call us next i show photo explain happen now as i understand it i told allerg reaction need get child tested they hospital cannot test must come gp i advis clinician wait appoint long away could get sooner regular gp get sorted i felt reaction right need sort first i also said i believ wait long allerg reaction child seen good enough i told clinician spread part child face i believ clinician could see my child steroid antibiotics the clinician also gave child dose straight away script get rest but accord staff member could allerg reaction prioriti compar patientsthi first bad experi geraldton region hospital and see laid back i felt treat allerg reaction littl kid open old wounds i believ littl kid wait long allerg reaction could way worsein opinion hospit procedur need look at i believ fight push get proper medic care i feel standard never changes,0,2458,447
2116,84813,Wheatbelt Regional Palliative Care,2021-12-20 16:08:39+00:00,we fortun support  care palli nurs wheatbelt region perth her name florenc  im sure name florenc nightingale i believ dedic job the moment met felt instant connection unfortunately brother termin ill  struggl it florenc asset famili team care it seem noth hard her i feel goe  beyond time help  support us we feel privileg assign loving caring support nurse we love dedication in opinion absolut rock florence thank bottom heart ,1,429,70
2117,84814,Busselton Health Campus,2021-12-21 10:00:54+00:00,one staff work hospit is base experience repeatedli rude without smile whether face face phone  i believeit make difference i believ smile cost nothing fact make someone day in opinion mani folk attend hospit cheer simpli smile cheeri good morning in experience volunt front desk wonder job always and i understandthey even paid i believ eye contact also important even phone just acknowledg someone presence thi staff member been i experienced consist rude i feel listen talk done sinc i step hospit first time time ago i understand job serv peopl  peopl serv them in opinion need chang attitude thank you,1,606,101
2118,84815,Fiona Stanley Hospital,2021-12-26 22:03:13+00:00,i flown fiona stanley rfd recent three stent put next day as pat close due holiday period staff use indu card make book qanta flight home two day later approv specialisti get taxi voucher airport howev wasnt enough luckili driver said okay the card set amount fare 11 that there train kalgoorli follow daydivdivqanta refus let fli nearli week later i dont know anyon perth way organis accommodation my partner eventu abl book one night get train ticket next daydivdivi highli stress anxiou follow qanta i happi paid ticket i couldnt use so opinion hospit could free beddivdiv,0,575,98
2119,84816,Geraldton COVID Vaccination Clinic,2022-01-04 16:39:54+00:00,present geraldton hospital covid vaccin clinic although busi staff i interact warm friendly i feel commend part keep us safe,1,124,20
2120,84817,Geraldton COVID Vaccination Clinic,2021-12-24 22:03:46+00:00,pleas extend warmest thank amanda geraldton vaccin clinicmi husband iar travel wa anoth state call geraldton clinic hope receiv second jab we first interst gp we preregist appoint amanda set account usw told couldnt get vaccin certif reason first dose didnt appear register struggl tri fix contact hotline unabl help went local medicar office unabl help everyon told go someon elsew could get anyon take ownership missing records that spoke amanda sens ongo frustrat i felt went way assist us she contact gp clinic  side countri  permission spoke clinic attended they confirm first dose dates amanda rectifi miss dose show us obtain digit certificate we told travel companion issu digit certificate we call come amanda help access records i believ amanda even stay 30 minut past usual finish time ensur everyth sort satisfactioni cannot thank enough amaz custom servic care manner she never made us feel rush smile laugh us all what absolut treasure pleas also pass thank husband patient wait outsid car finish,1,1010,164
2121,84818,Bunbury Hospital,2021-12-24 17:21:46+00:00,i would like thank bunburi hospit accept child patientther mani admiss almost 20 year transfer anoth hospit admit due bed shortageit import us make sure peopl know much appreci supportthank dr harvey accept child patient thank paediatrician care child includ steve markthank you dr lila cheryl too except care ever receiv child lifetime thank also nurs care child paeds jodie around 19 year care tanya engag nicki medic ward organis home ivsthank dr o amaz care whilst medic ward recentlythank much listen concern regard child issu infus rate slow downthank joan ward clerk ed alway rememb us ask child go whole lifetimei want apologis phlebotomist come take blood told child extrem anxieti toward cannula veinou blood draw thank listen child polit explain cant needl yetthank gp amaz care child birth late primari schoolthank gp carey park treat child like vip tooand thank new gp make clinic visit much fun less scari childthank alo visit us admissions sometim your visitor asid dad sibling thank infus loung nurs make child ivig infus pleasant experi everi month consid extra special needsi would like thank everi health care profession involv care take time read about me profil action plan procedure becaus this i feel child anxieti reduc substanti everi admissionwe long term patients frequent flyers child often refer vip veri import patient carer famili heard everyth thousand times watch children unsuccess accesses wrong size cannula inserted extrem anxiety panic attack much child lifetim becom bitter person better personi tri choos latterwhat kill us base experience repetitionhav repeat histori 3 four time admission repeat medic rememb everi one them rememb everi advers reaction allergy advoc child even adulthoodbar usi believ children arent averag patient bed some struggl hospit away daddi siblings away pet even game consolew dont get mani visitor patient seem sometim dont get hesh hospit again mehw appreci staff head honcho accept us region hospit need stay close homew children struggl mental health watch sibl get sicker admit frequent point mummi choos top prioriti moment noticei ask admit local i could children although spent christmas anoth hospit enjoy ourselves never know christma could last christmasi honestli cannot express grate abl home iv spend christma home familyim grate taught iv compet port needl competencynev thought id ever abl i do child usual want needl porton good thing face lot disappoint averag child miss camps invit parties thing go way mani time year fact taught child resilience expect chang even though plan a need readi plan b even plan ca merri christma everyon best 2022,1,2631,420
2122,84819,Royal Perth Hospital,2022-01-04 17:58:04+00:00,i live remot locat appoint perth twice i arriv perth find appoint time changed the first time sent letter two week due remot locat letter arriv i left home the second time i receiv text messag two day new appointment fortunately i alreadi perth due famili circumst appoint time clash anoth specialist appoint spous differ location if i home i would abl attend appoint i would time get there i previous ask appointment email i miss i also sign manag my care site on last occasion site still show appoint old timeslot i believ i person happen to i feel need better way let peopl know appointments,0,594,107
2123,84820,Busselton Health Campus,2021-12-21 11:42:21+00:00,dure night parent ask nurs staff go toilet assist oxygen my parent advis nurs got impati told parent alreadi mani times when nurs took parent bed plonk parent bed realli assist them my parent got upset said staff member job the patient bed next parenttold theyheard and i recall said inappropri rude the patient advis 2 nurs time andit one them my parent 90 bodi soon start shut down i know may inconveni i believecompass given my parent selfless person like caus troubl i feel tell this ok treat like this i tell dr prior wonder staff hospital regards emzuluxg84 em,1,566,101
2124,84821,Sir Charles Gairdner Hospital,2022-01-05 00:07:32+00:00,approxim month ago i sir charl gardin hospit mastectomy my experi positive i would like give huge shout staff short stay unit especi nurs liz rob the standard care i receiv second none however import point i would like make particular nurs show care attitud noth much trouble i cannot thank enough at time i fulli support inform condition in opinion unsung hero thankyou seem enough keep keep beauti people,1,406,70
2125,84822,Sir Charles Gairdner Hospital,2022-01-05 00:12:46+00:00,i tri arrang vaccinations however i cannot stand horrif object use deliv themi correspond wa health sinc october far made much progressi ask options i felt none provided mere to summarise assert we great staff frankli enoughaft correspondence final conced one clinic wa locat scgh help i need referralit took week doctor shop i found gp will provid referral i final got one decemberhowever i limbo way track progress referral i ask gp submit referral well wa health neither respondedi feel though noon take serious understand distress issu is i feel mani question either partial answer even ignor completelyexacerb new restrict wa govern regularli impos unvaccinated along govern media commentari unvaccin reprehens scum earth expendablehow i track progress referral,0,766,119
2126,84825,Bunbury Mental Health,2021-12-17 21:57:16+00:00,i happi result two secur guard badli bruis upper arm hold i felt coupl minutes i sick tire peopl sort titl seem abus damag patients thi first time it happened i recal it happen hospit even polic offic fractur one bones not happy opinion hospit could least staff monitor make sure happen again,0,292,53
2127,84826,Prince of Wales Hospital,2021-12-24 11:34:42+00:00,the doctor staff i dealt princ wale hospit exceptional i tripl bypass cant speak highli enough care issu food 5 star opinion but staff involv care amazing,1,154,27
2128,84827,Prince of Wales Hospital,2021-12-17 13:18:36+00:00,my valv replac surgeri took place princ wale hospital randwick from time preadmiss discharge i treat care compassion nurs medic staffi alway felt like i good hand trust everyon i dealt implicitly,1,195,32
2129,84828,Prince of Wales Hospital,2021-12-17 18:05:42+00:00,i replac heart valv princ wale hospital i worri process pain etcto surprise i sit next morning pain feel goodth nurs staff involv care incredible seem hour work patient i believ put with fantastici felt doctor great kept well inform happeningi discharg week pain problems feel littl weak healthy get stronger everi dayin opinion due total fantast staff princ wales i thank fantast job,1,384,64
2130,84829,Prince of Wales Hospital,2021-12-24 08:49:24+00:00,first all i would like thank bright allianc build special thank brilliant doctor melvin help chemo i admit db4 i found care staff i dealt tremend brilliant work special thank nurs db4 brooke sarah bianca sophie what wonder time i had person i thought i abl leav hospit made possibl emot time life i hope merri christma happi new year i happi i could go home,1,357,66
2131,84830,Prince of Wales Hospital,2021-12-29 13:20:52+00:00,thi much stori simpli heartfelt thank doctors nurses physiotherapists radiologists ancillari worker provid medic servic highest qualityfrom preadmiss heart valv replac postop care i grate expertis involv warmth everyon help challeng difficult periodat time covid 19 pandem i fear admit due reduc capac hospit pleasantli surpris reliev admit septemb 2021  two month referrali also like thank dr hugh gave benefit uniqu skill minim invas surgeri techniques thi help enorm recovery these word cannot suffici describ appreci dr hugh teamonc again i cannot thank enough wonder care support provid princ wale hospit,1,609,91
2132,84831,Sir Charles Gairdner Hospital,2022-01-05 14:54:22+00:00,at time write this elderli spous charl gairdner hospit month major cancer surgeri still there famili visit import mental health becom quit depressed sinc covid restrict visitor put place i told children 12 yet seen toddler 2 occas spous heard ward 2 visitor per patient yet i seen 4 famili member 1 roomwhat rules i believ hospit staff check i see love one cant get fact right when i question sever occasions i felt come vagu answers i recal keep say children 12 my child tri visit spous babi toddler travel far hot day turn away thi upset spous unabl see grandchildren yet incident i saw young children hospital i question would happen spouse highrisk patient got covid visitor check properly i visit regularli i know casual checkin staff seem be i believ visitor could lie enter hospital in opinion show proof vaccin least get temperatur checkedthi distress time children spous hospit long christmas end sight my spous desper want come home major cancer surgeri third time still long recoveri time ahead themalso previous mentioned spous sever appoint attend surgery lot pain hospital i rememb appoint ran late doubl up we go hospit 3 separ occasionsth first appoint see surgeon i recal 2 hour late apologis for the second appointment differ day anaesthetist wait 30 minutes then afterwards saw appointment nurs anoth wait dure time seem patient wait room for morn appointments gone around 2 hour later i believ afternoon patient arriv and spous lot discomfort call see third appoint junior doctor i felt basic repeat everyth admiss nurs told us then hospit 3 hour get phone call drive home stoma nurs ask turn anoth appointment we told nurs told see them becaus this make anoth appoint go back see them thi third time back hospitalso seem me commun big problem it hard spous wait appoint go sever hours also again lack commun appoint also issue i impress hospit understaf lot pressure opinion i wish state spouse care high standard however commun seem issu hospitalregardsem velans59em,1,1988,336
2133,84832,Box Hill Hospital,2021-12-24 10:47:42+00:00,i 9 week pregnant i attend box hill emerg notic bleeding thi second pregnancy first one end miss miscarriag earlier year when i saw doctor i ask usual screen question medic history natur bleeding recent activ etc i explain i feel anxiou due previou miss miscarriag recal i ask repeatedli ultrasound the doctor i felt empathet stress came across quit impatient in fact final year student present i felt show empathy the ultrasound refus instead doctor took blood test hcg levels as i understand it blood test show hcg level correspond 9 week pregnanc i felt doctor sent way soon possible i arrang ultrasound realis i fact anoth miss miscarriag 9 weeks not seem doctor fail pick up i believ gave complet differ result thi prove i cant trust health profession much at end day i felt like i number system dealt asap stressedout anxiou human want definit answer question,1,865,150
2134,84833,Sydney,2021-12-24 09:35:25+00:00,stagger i feel ineffici process i recal first handwritten number stick clothing i fill detail seemingli scrap paper biro i rememb staff put glove clean biros i given a4 piec paper handwritten number it 3 qr code i could open i understand it told send text nsw health order abl request resultaround 3 hour i recal stand queue sore back hip older ageit seem sign computer pile paperi covid test differ hospit i thought admin inefficient twice i medicar card note 2 separ set questions went computer i recal airport staff went queue ipad process info test site readi go opinion gold standard,0,588,103
2135,84834,Sydney,2021-12-26 15:17:07+00:00,we arriv sydney i hospit covid test centr open 10 recently we receiv actual test pmcoffe five hour wait clearly opinion unsatisfactory i believ poor manag process staff hand exacerb difficulti stress patientskeep peopl inform progress estim time hand suncream etc would surely i think made everyone difficult day better staff remain friendli calm i felt wer particularli helpful,1,378,59
2136,84835,Sydney,2021-12-24 08:24:38+00:00,i went get covid test done along famili sydney eye hospital i recal wait around 35 hour could give swab test i believ took 30 seconds it seem inefficiency1 i ask fill onlin form exact inform ask fill piec paper just curiou i feel onlin inform fill patient could used if someon actual covid line i believ high chanc could spread covid test line 2 i recal person came give token number sticker in time age one come provid token 3 it total outdoor  wait line if someon unwell i believ go aggrav illness overall i felt ineffici way process i felt mani countri much better handl testing,0,581,108
2137,84836,Kerang Hospital,2021-12-26 14:48:59+00:00,kerang district hospitalvisit hospit box daystaff kind consider compassionates nurs practition look mother could fault care engag motherthank you,1,145,19
2138,84837,Bunbury Hospital,2021-12-24 17:21:46+00:00,i would like thank bunburi hospit accept child patientther mani admiss almost 20 year transfer anoth hospit admit due bed shortageit import us make sure peopl know much appreci supportthank dr harvey accept child patient thank paediatrician care child includ steve markthank you dr lila cheryl too except care ever receiv child lifetime thank also nurs care child paeds jodie around 19 year care tanya engag nicki medic ward organis home ivsthank dr o amaz care whilst medic ward recentlythank much listen concern regard child issu infus rate slow downthank joan ward clerk ed alway rememb us ask child go whole lifetimei want apologis phlebotomist come take blood told child extrem anxieti toward cannula veinou blood draw thank listen child polit explain cant needl yetthank gp amaz care child birth late primari schoolthank gp carey park treat child like vip tooand thank new gp make clinic visit much fun less scari childthank alo visit us admissions sometim your visitor asid dad sibling thank infus loung nurs make child ivig infus pleasant experi everi month consid extra special needsi would like thank everi health care profession involv care take time read about me profil action plan procedure becaus this i feel child anxieti reduc substanti everi admissionwe long term patients frequent flyers child often refer vip veri import patient carer famili heard everyth thousand times watch children unsuccess accesses wrong size cannula inserted extrem anxiety panic attack much child lifetim becom bitter person better personi tri choos latterwhat kill us base experience repetitionhav repeat histori 3 four time admission repeat medic rememb everi one them rememb everi advers reaction allergy advoc child even adulthoodbar usi believ children arent averag patient bed some struggl hospit away daddi siblings away pet even game consolew dont get mani visitor patient seem sometim dont get hesh hospit again mehw appreci staff head honcho accept us region hospit need stay close homew children struggl mental health watch sibl get sicker admit frequent point mummi choos top prioriti moment noticei ask admit local i could children although spent christmas anoth hospit enjoy ourselves never know christma could last christmasi honestli cannot express grate abl home iv spend christma home familyim grate taught iv compet port needl competencynev thought id ever abl i do child usual want needl porton good thing face lot disappoint averag child miss camps invit parties thing go way mani time year fact taught child resilience expect chang even though plan a need readi plan b even plan ca merri christma everyon best 2022,1,2631,420
2139,84838,Bunbury Hospital,2021-12-26 12:45:25+00:00,my parent i took parent who senior citizen hospit fever 395 rigours heart rate 155bpm elev resp rate o2 sat 91 they slightli deliri struggl walk nurs met door wheelchair we wait triag room one nurs took unwel parent temp ask age left room anoth nurs came 10 minut later triag parent we 20 minut even triageddespite i understand it meet sepsi criteria point parent given triag score 3 given panadol wheelchair back wait room at point i leav parent stayed approx 45 min later dr came wait room assess unwel parent they move immedi resu icu diagnosi sepsismi parent dont bad word say care staff especi liam ed they happi care provid ed icu staff opinion thing could turn much differ im provid feedback hopefully thing improv there bad outcom next patient,1,751,133
2140,84839,Kerang Hospital,2021-12-26 14:48:59+00:00,kerang district hospitalvisit hospit box daystaff kind consider compassionates nurs practition look mother could fault care engag motherthank you,1,145,19
2141,84840,COVID19 Vaccination Clinic - Wonthaggi,2021-12-29 07:27:47+00:00,we test within 15 hour servic open day staff includ traffic management friendli professional the greatest surpris turnaround time result  less 24 hours so proud region health servic surpass standard achiev larg citi test centres thank you,1,238,37
2142,84841,Donnybrook Hospital,2022-01-05 20:33:43+00:00,i would like express gratitud appreci kristin look toddler emerg donnybrook hospital kristin provid profession care ageappropri manner young child after wait feedback anoth hospit go bunburi xray kristin remain contact also dr albany she us back prepar daughter dress hospitali never continu care i believ kristin absolut asset donnybrook wont forget care attent dedication you went beyond requir duti far exceed expectationsw would feel absolut confid attend donnybrook hospit needed thank you kristin,1,502,74
2143,84842,Bunbury Hospital,2022-01-05 23:02:27+00:00,my spous surgeri recently i recal surgeon  anaesthetist advis keep pain manag overnight dont wait otherwis take longer catch doctor came afternoon advis same overnight spous request medic anaesthet wore around midnight i recal delay issu medic ask med anaesthetist chart needed i recal nurs said would mean paperwork work them addit med administered pain manag team came follow day reiter import keep pain control i recal wasnt maintain delay issu pain med again pain still control delay chart file actual time administ written due time i believ around 45min earlier doesnt show delay explain pain still present my spous discharg later pain control,1,648,104
